Symbol,Timestamp,Price,Size,Exchange,Type
CSCO,MSFT,2021-03-05 10:00:52.206,116.75,100,NYSE,TRADE
CSCO,CSCO,2021-03-05 10:00:15.248,52.04,200,NASDAQ,Bid
CSCO,CSCO,2021-03-05 10:00:31.192,199.41,100,NYSE,Ask
CSCO,AAPL,2021-03-05 10:00:11.261,114.7,200,NYSE_ARCA,Bid
CSCO,AAPL,2021-03-05 10:00:32.482,122.45,120,NASDAQ,Bid
CSCO,GOOG,2021-03-05 10:00:00.698,55.37,150,NYSE_ARCA,Ask
CSCO,AAPL,2021-03-05 10:00:32.167,204.32,120,NYSE_ARCA,Bid
CSCO,GOOG,2021-03-05 10:00:09.934,180.91,150,NYSE,Ask
CSCO,CSCO,2021-03-05 10:00:23.615,187.97,100,NASDAQ,Bid
CSCO,MSFT,2021-03-05 10:00:24.764,129.44,150,NASDAQ,Bid
CSCO,GOOG,2021-03-05 10:00:11.675,103.69,120,NYSE_ARCA,Ask
CSCO,GOOG,2021-03-05 10:00:39.505,186.66,100,NYSE,TRADE
CSCO,CSCO,2021-03-05 10:00:43.871,67.7,120,NYSE,Ask
CSCO,GOOG,2021-03-05 10:00:57.075,70.42,150,NASDAQ,TRADE
CSCO,MSFT,2021-03-05 10:00:01.507,143.72,120,NYSE_ARCA,Bid
CSCO,MSFT,2021-03-05 10:00:39.809,95.02,100,NASDAQ,TRADE
CSCO,CSCO,2021-03-05 10:00:42.428,191.6,150,NYSE,TRADE
CSCO,CSCO,2021-03-05 10:00:58.022,152.55,200,NYSE_ARCA,TRADE
CSCO,MSFT,2021-03-05 10:00:06.201,90.67,200,NASDAQ,Ask
CSCO,CSCO,2021-03-05 10:00:50.160,230.09,150,NASDAQ,TRADE
CSCO,CSCO,2021-03-05 10:00:16.894,77.65,200,NASDAQ,TRADE
CSCO,MSFT,2021-03-05 10:00:18.868,196.92,200,NYSE,TRADE
CSCO,CSCO,2021-03-05 10:00:30.574,79.6,200,NASDAQ,Ask
CSCO,CSCO,2021-03-05 10:00:52.350,170.13,120,NYSE,Bid
CSCO,AAPL,2021-03-05 10:00:17.419,111.36,100,NASDAQ,Bid
CSCO,CSCO,2021-03-05 10:00:11.831,89.56,150,NASDAQ,Ask
CSCO,GOOG,2021-03-05 10:00:18.311,128.2,150,NYSE_ARCA,TRADE
CSCO,GOOG,2021-03-05 10:00:49.549,58.28,150,NASDAQ,Ask
CSCO,MSFT,2021-03-05 10:00:59.664,249.88,120,NASDAQ,Ask
CSCO,MSFT,2021-03-05 10:00:04.047,64.77,200,NYSE_ARCA,Ask
CSCO,AAPL,2021-03-05 10:00:30.513,86.22,100,NYSE,TRADE
CSCO,MSFT,2021-03-05 10:00:37.870,53.02,120,NASDAQ,TRADE
CSCO,AAPL,2021-03-05 10:00:26.694,235.32,100,NYSE_ARCA,Ask
CSCO,MSFT,2021-03-05 10:00:47.414,165.76,200,NYSE,TRADE
CSCO,GOOG,2021-03-05 10:00:36.811,134.88,200,NASDAQ,Ask
CSCO,AAPL,2021-03-05 10:00:01.752,207.78,120,NYSE,Bid
CSCO,CSCO,2021-03-05 10:00:01.637,207.78,150,NYSE,Bid
CSCO,MSFT,2021-03-05 10:00:32.431,45.78,100,NYSE,Ask
CSCO,MSFT,2021-03-05 10:00:56.301,217.58,200,NYSE_ARCA,Ask
CSCO,MSFT,2021-03-05 10:00:13.528,59.3,120,NASDAQ,Ask
CSCO,AAPL,2021-03-05 10:00:45.235,179.73,200,NYSE,TRADE
CSCO,AAPL,2021-03-05 10:00:48.210,95.41,150,NYSE,Ask
CSCO,MSFT,2021-03-05 10:00:49.015,203.32,200,NYSE_ARCA,TRADE
CSCO,CSCO,2021-03-05 10:00:26.457,196.2,100,NASDAQ,Bid
CSCO,GOOG,2021-03-05 10:00:00.270,179.45,100,NYSE,TRADE
CSCO,CSCO,2021-03-05 10:00:39.270,60.98,100,NYSE,Bid
CSCO,GOOG,2021-03-05 10:00:49.449,128.71,100,NYSE,Ask
CSCO,CSCO,2021-03-05 10:00:13.857,152.6,100,NYSE_ARCA,Bid
CSCO,AAPL,2021-03-05 10:00:13.856,209.2,120,NASDAQ,Bid
CSCO,AAPL,2021-03-05 10:00:55.720,174.32,150,NYSE,TRADE
CSCO,CSCO,2021-03-05 10:00:24.090,151.64,100,NYSE_ARCA,Bid
CSCO,CSCO,2021-03-05 10:00:26.293,172.33,150,NYSE,Bid
CSCO,GOOG,2021-03-05 10:00:39.952,233.86,200,NYSE,Ask
CSCO,GOOG,2021-03-05 10:00:56.088,76.63,150,NYSE_ARCA,TRADE
CSCO,AAPL,2021-03-05 10:00:02.799,176.17,100,NYSE,TRADE
CSCO,CSCO,2021-03-05 10:00:51.282,175.97,150,NYSE_ARCA,TRADE
CSCO,AAPL,2021-03-05 10:00:13.400,64.72,100,NYSE_ARCA,Bid
CSCO,AAPL,2021-03-05 10:00:38.324,108.08,120,NYSE_ARCA,TRADE
CSCO,GOOG,2021-03-05 10:00:29.324,193.87,150,NYSE_ARCA,Ask
CSCO,MSFT,2021-03-05 10:00:38.968,157.09,120,NYSE_ARCA,Ask
CSCO,MSFT,2021-03-05 10:00:23.334,160.16,200,NYSE,TRADE
CSCO,CSCO,2021-03-05 10:00:09.482,193.97,100,NASDAQ,Ask
CSCO,AAPL,2021-03-05 10:00:32.593,120.6,120,NASDAQ,Bid
CSCO,MSFT,2021-03-05 10:00:37.087,121.3,150,NYSE,Ask
CSCO,CSCO,2021-03-05 10:00:11.005,237.78,100,NASDAQ,Ask
CSCO,AAPL,2021-03-05 10:00:39.766,220.63,150,NASDAQ,Bid
CSCO,AAPL,2021-03-05 10:00:02.035,52.32,120,NYSE_ARCA,Bid
CSCO,MSFT,2021-03-05 10:00:21.295,120.66,100,NYSE,Bid
CSCO,CSCO,2021-03-05 10:00:35.325,68.29,200,NYSE_ARCA,Ask
CSCO,CSCO,2021-03-05 10:00:59.424,168.29,200,NYSE,Ask
CSCO,MSFT,2021-03-05 10:00:35.549,240.51,120,NYSE,TRADE
CSCO,GOOG,2021-03-05 10:00:29.745,139.05,200,NASDAQ,Ask
CSCO,AAPL,2021-03-05 10:00:33.932,140.59,120,NYSE,TRADE
CSCO,AAPL,2021-03-05 10:00:21.906,188.2,200,NASDAQ,Ask
CSCO,GOOG,2021-03-05 10:00:40.940,96.13,200,NYSE,Ask
CSCO,MSFT,2021-03-05 10:00:54.640,143.9,150,NASDAQ,TRADE
CSCO,GOOG,2021-03-05 10:00:57.896,149.68,150,NASDAQ,Ask
CSCO,AAPL,2021-03-05 10:00:49.985,234.75,100,NASDAQ,Bid
CSCO,GOOG,2021-03-05 10:00:23.399,79.86,150,NYSE,Bid
CSCO,GOOG,2021-03-05 10:00:19.129,150.12,100,NASDAQ,TRADE
CSCO,MSFT,2021-03-05 10:00:37.769,177.74,200,NYSE_ARCA,Bid
CSCO,MSFT,2021-03-05 10:00:20.458,112.83,150,NYSE_ARCA,Ask
CSCO,CSCO,2021-03-05 10:00:34.401,151.01,150,NYSE,Ask
CSCO,MSFT,2021-03-05 10:00:40.165,226.16,200,NYSE,Ask
CSCO,AAPL,2021-03-05 10:00:37.377,106.62,100,NYSE_ARCA,Bid
CSCO,CSCO,2021-03-05 10:00:35.230,51.74,100,NYSE_ARCA,TRADE
CSCO,CSCO,2021-03-05 10:00:06.760,128.19,100,NYSE,Bid
CSCO,GOOG,2021-03-05 10:00:52.816,144.37,150,NYSE,TRADE
CSCO,GOOG,2021-03-05 10:00:55.342,90.79,200,NYSE,Ask
CSCO,AAPL,2021-03-05 10:00:01.760,249.25,200,NYSE,Ask
CSCO,MSFT,2021-03-05 10:00:53.520,103.67,200,NYSE,Ask
CSCO,CSCO,2021-03-05 10:00:05.711,181.01,200,NASDAQ,Ask
CSCO,MSFT,2021-03-05 10:00:26.979,199.05,100,NYSE,TRADE
CSCO,GOOG,2021-03-05 10:00:05.982,140.76,150,NYSE,Ask
CSCO,GOOG,2021-03-05 10:00:19.686,229.17,120,NASDAQ,Bid
CSCO,CSCO,2021-03-05 10:00:18.627,91.17,150,NYSE_ARCA,TRADE
CSCO,MSFT,2021-03-05 10:00:55.744,157.17,200,NYSE_ARCA,TRADE
CSCO,MSFT,2021-03-05 10:00:29.009,140.44,100,NYSE_ARCA,Ask
CSCO,MSFT,2021-03-05 10:00:54.371,57.51,100,NYSE,Ask
CSCO,GOOG,2021-03-05 10:00:03.440,135.29,150,NASDAQ,Ask
CSCO,CSCO,2021-03-05 10:00:34.287,141.26,200,NYSE_ARCA,TRADE
CSCO,GOOG,2021-03-05 10:00:26.961,171.04,200,NYSE,Bid
CSCO,GOOG,2021-03-05 10:00:54.213,176.04,150,NYSE_ARCA,Ask
CSCO,MSFT,2021-03-05 10:00:43.964,163.45,120,NASDAQ,TRADE
CSCO,AAPL,2021-03-05 10:00:32.432,242.33,150,NYSE_ARCA,TRADE
CSCO,AAPL,2021-03-05 10:00:14.432,167.5,100,NASDAQ,Ask
CSCO,MSFT,2021-03-05 10:00:19.479,59.85,150,NYSE_ARCA,Ask
CSCO,MSFT,2021-03-05 10:00:28.850,65.25,200,NYSE_ARCA,TRADE
CSCO,AAPL,2021-03-05 10:00:32.152,171.76,100,NYSE_ARCA,Ask
CSCO,AAPL,2021-03-05 10:00:01.178,138.99,200,NYSE_ARCA,Ask
CSCO,CSCO,2021-03-05 10:00:08.865,51.64,100,NYSE_ARCA,Ask
CSCO,MSFT,2021-03-05 10:00:33.668,94.26,150,NYSE,Ask
CSCO,GOOG,2021-03-05 10:00:42.317,209.73,120,NYSE,Ask
CSCO,AAPL,2021-03-05 10:00:29.383,74.23,200,NASDAQ,TRADE
CSCO,CSCO,2021-03-05 10:00:08.074,229.37,100,NASDAQ,Bid
CSCO,AAPL,2021-03-05 10:00:57.217,133.0,200,NYSE,Bid
CSCO,MSFT,2021-03-05 10:00:30.603,52.42,150,NASDAQ,Ask
CSCO,GOOG,2021-03-05 10:00:49.883,98.1,120,NASDAQ,Ask
CSCO,CSCO,2021-03-05 10:00:56.369,204.2,150,NYSE_ARCA,Bid
CSCO,CSCO,2021-03-05 10:00:46.160,97.98,100,NYSE,TRADE
CSCO,CSCO,2021-03-05 10:00:14.419,192.36,100,NASDAQ,Bid
CSCO,AAPL,2021-03-05 10:00:16.375,121.73,200,NYSE_ARCA,Bid
CSCO,CSCO,2021-03-05 10:00:37.140,205.61,100,NYSE,Ask
CSCO,MSFT,2021-03-05 10:00:42.478,159.38,200,NYSE_ARCA,TRADE
CSCO,AAPL,2021-03-05 10:00:37.760,136.14,100,NASDAQ,Ask
CSCO,CSCO,2021-03-05 10:00:58.859,160.66,150,NASDAQ,TRADE
CSCO,AAPL,2021-03-05 10:00:27.289,228.45,150,NYSE_ARCA,TRADE
CSCO,AAPL,2021-03-05 10:00:17.704,174.27,150,NYSE,TRADE
CSCO,CSCO,2021-03-05 10:00:43.514,97.04,150,NYSE,Ask
CSCO,AAPL,2021-03-05 10:00:43.656,196.61,150,NASDAQ,TRADE
CSCO,CSCO,2021-03-05 10:00:58.821,116.34,100,NYSE,Bid
CSCO,AAPL,2021-03-05 10:00:55.057,116.86,100,NYSE_ARCA,Bid
CSCO,AAPL,2021-03-05 10:00:25.688,121.65,100,NYSE_ARCA,Bid
CSCO,MSFT,2021-03-05 10:00:19.495,106.04,120,NASDAQ,Ask
CSCO,MSFT,2021-03-05 10:00:26.578,245.93,120,NYSE,Ask
CSCO,CSCO,2021-03-05 10:00:59.251,211.79,120,NYSE_ARCA,Bid
CSCO,AAPL,2021-03-05 10:00:02.284,242.52,100,NYSE,Ask
CSCO,MSFT,2021-03-05 10:00:16.139,219.2,120,NYSE,Ask
CSCO,GOOG,2021-03-05 10:00:27.672,215.84,120,NASDAQ,Ask
CSCO,MSFT,2021-03-05 10:00:22.371,146.3,150,NYSE_ARCA,Ask
CSCO,AAPL,2021-03-05 10:00:53.918,135.18,120,NYSE,TRADE
CSCO,CSCO,2021-03-05 10:00:30.002,89.56,200,NASDAQ,Ask
CSCO,CSCO,2021-03-05 10:00:53.316,220.98,100,NYSE_ARCA,Bid
CSCO,AAPL,2021-03-05 10:00:02.267,238.58,100,NYSE,TRADE
CSCO,MSFT,2021-03-05 10:00:08.027,202.94,200,NYSE,Bid
CSCO,CSCO,2021-03-05 10:00:49.784,143.83,200,NYSE,Bid
CSCO,GOOG,2021-03-05 10:00:27.383,244.1,150,NYSE,Ask
CSCO,AAPL,2021-03-05 10:00:48.475,239.13,200,NYSE_ARCA,Ask
CSCO,AAPL,2021-03-05 10:00:17.378,148.41,200,NASDAQ,Ask
CSCO,AAPL,2021-03-05 10:00:56.482,68.25,120,NYSE,TRADE
CSCO,GOOG,2021-03-05 10:00:30.686,62.48,120,NYSE,TRADE
CSCO,MSFT,2021-03-05 10:00:51.022,111.36,200,NYSE_ARCA,Ask
CSCO,GOOG,2021-03-05 10:00:09.281,177.52,200,NASDAQ,Bid
CSCO,AAPL,2021-03-05 10:00:43.876,203.41,120,NYSE_ARCA,TRADE
CSCO,AAPL,2021-03-05 10:00:58.632,231.25,200,NASDAQ,Ask
CSCO,AAPL,2021-03-05 10:00:51.515,150.01,150,NYSE,Bid
CSCO,MSFT,2021-03-05 10:00:20.831,46.02,150,NYSE,TRADE
CSCO,AAPL,2021-03-05 10:00:02.508,225.03,100,NASDAQ,Bid
CSCO,CSCO,2021-03-05 10:00:12.516,219.75,120,NYSE_ARCA,Ask
CSCO,GOOG,2021-03-05 10:00:55.080,133.99,120,NYSE,Ask
CSCO,AAPL,2021-03-05 10:00:26.478,205.31,200,NYSE,Bid
CSCO,GOOG,2021-03-05 10:00:24.135,102.42,150,NYSE,Bid
CSCO,GOOG,2021-03-05 10:00:03.247,87.5,100,NASDAQ,TRADE
CSCO,CSCO,2021-03-05 10:00:48.938,177.57,150,NYSE_ARCA,Bid
CSCO,GOOG,2021-03-05 10:00:25.218,227.56,120,NYSE_ARCA,Ask
CSCO,AAPL,2021-03-05 10:00:08.399,216.03,120,NYSE_ARCA,Bid
CSCO,CSCO,2021-03-05 10:00:06.021,58.84,150,NASDAQ,TRADE
CSCO,CSCO,2021-03-05 10:00:27.118,130.9,120,NYSE_ARCA,TRADE
CSCO,MSFT,2021-03-05 10:00:29.011,148.54,150,NYSE_ARCA,TRADE
CSCO,MSFT,2021-03-05 10:00:23.865,65.73,200,NASDAQ,Ask
CSCO,CSCO,2021-03-05 10:00:47.192,137.37,200,NYSE_ARCA,TRADE
CSCO,GOOG,2021-03-05 10:00:16.874,97.53,120,NYSE_ARCA,Ask
CSCO,AAPL,2021-03-05 10:00:56.117,221.55,200,NASDAQ,TRADE
CSCO,MSFT,2021-03-05 10:00:22.384,59.21,120,NYSE_ARCA,TRADE
CSCO,CSCO,2021-03-05 10:00:30.187,161.05,120,NYSE_ARCA,Ask
CSCO,GOOG,2021-03-05 10:00:46.115,214.95,200,NASDAQ,Bid
CSCO,AAPL,2021-03-05 10:00:27.317,189.95,150,NYSE,TRADE
CSCO,CSCO,2021-03-05 10:00:31.689,140.79,200,NASDAQ,TRADE
CSCO,CSCO,2021-03-05 10:00:25.472,52.06,100,NASDAQ,Ask
CSCO,AAPL,2021-03-05 10:00:34.064,218.52,200,NYSE,Bid
CSCO,GOOG,2021-03-05 10:00:17.864,236.6,120,NYSE_ARCA,Ask
CSCO,MSFT,2021-03-05 10:00:23.572,242.46,120,NYSE,Ask
CSCO,MSFT,2021-03-05 10:00:32.300,168.97,100,NASDAQ,TRADE
CSCO,CSCO,2021-03-05 10:00:02.321,115.57,200,NYSE_ARCA,Ask
CSCO,MSFT,2021-03-05 10:00:45.637,226.11,120,NYSE_ARCA,TRADE
CSCO,CSCO,2021-03-05 10:00:55.806,235.25,200,NYSE_ARCA,Bid
CSCO,MSFT,2021-03-05 10:00:10.006,65.45,200,NASDAQ,TRADE
CSCO,AAPL,2021-03-05 10:00:34.043,121.83,150,NYSE_ARCA,TRADE
CSCO,GOOG,2021-03-05 10:00:47.626,153.37,150,NYSE_ARCA,TRADE
CSCO,AAPL,2021-03-05 10:00:16.044,98.05,120,NASDAQ,Ask
CSCO,MSFT,2021-03-05 10:00:46.201,231.72,200,NYSE_ARCA,Bid
CSCO,AAPL,2021-03-05 10:00:41.314,146.13,150,NYSE,Ask
CSCO,CSCO,2021-03-05 10:00:01.253,68.49,150,NASDAQ,Ask
CSCO,MSFT,2021-03-05 10:00:42.411,115.47,150,NYSE,Ask
CSCO,CSCO,2021-03-05 10:00:36.392,217.51,150,NYSE,TRADE
CSCO,CSCO,2021-03-05 10:00:26.655,94.11,100,NASDAQ,Ask
CSCO,MSFT,2021-03-05 10:00:48.049,132.16,100,NYSE,TRADE
CSCO,GOOG,2021-03-05 10:00:04.095,161.05,100,NYSE_ARCA,Ask
CSCO,GOOG,2021-03-05 10:00:01.503,152.36,200,NYSE,Bid
CSCO,AAPL,2021-03-05 10:00:43.412,209.32,120,NYSE_ARCA,TRADE
CSCO,GOOG,2021-03-05 10:00:53.458,114.87,100,NYSE_ARCA,TRADE
CSCO,MSFT,2021-03-05 10:00:57.730,158.57,150,NYSE,Ask
CSCO,MSFT,2021-03-05 10:00:01.211,187.84,100,NASDAQ,Ask
CSCO,GOOG,2021-03-05 10:00:50.907,137.46,120,NYSE,Bid
CSCO,MSFT,2021-03-05 10:00:44.368,161.91,200,NYSE_ARCA,Ask
CSCO,GOOG,2021-03-05 10:00:11.477,117.29,100,NYSE_ARCA,Bid
CSCO,GOOG,2021-03-05 10:00:44.540,221.18,120,NYSE,Bid
CSCO,MSFT,2021-03-05 10:00:04.244,80.43,120,NASDAQ,Ask
CSCO,AAPL,2021-03-05 10:00:09.250,48.68,200,NYSE_ARCA,TRADE
CSCO,MSFT,2021-03-05 10:00:24.450,248.67,100,NASDAQ,Ask
CSCO,AAPL,2021-03-05 10:00:22.732,90.19,100,NYSE,Bid
CSCO,MSFT,2021-03-05 10:00:28.813,155.44,150,NYSE,Ask
CSCO,GOOG,2021-03-05 10:00:03.629,107.47,150,NYSE_ARCA,Bid
CSCO,CSCO,2021-03-05 10:00:06.034,198.6,200,NYSE,TRADE
CSCO,GOOG,2021-03-05 10:00:54.637,139.42,150,NYSE_ARCA,Bid
CSCO,CSCO,2021-03-05 10:00:22.513,205.18,150,NYSE_ARCA,TRADE
CSCO,GOOG,2021-03-05 10:00:30.419,178.67,120,NYSE,TRADE
CSCO,GOOG,2021-03-05 10:00:31.974,180.98,100,NYSE,Ask
CSCO,MSFT,2021-03-05 10:00:50.473,86.96,150,NYSE_ARCA,TRADE
CSCO,CSCO,2021-03-05 10:00:41.508,78.37,100,NASDAQ,Ask
CSCO,GOOG,2021-03-05 10:00:21.435,214.04,150,NYSE_ARCA,Bid
CSCO,CSCO,2021-03-05 10:00:42.245,227.99,150,NASDAQ,Bid
CSCO,MSFT,2021-03-05 10:00:55.142,196.16,150,NYSE_ARCA,TRADE
CSCO,MSFT,2021-03-05 10:00:37.534,142.84,100,NYSE_ARCA,Bid
CSCO,CSCO,2021-03-05 10:00:25.513,141.07,120,NYSE,TRADE
CSCO,CSCO,2021-03-05 10:00:58.117,69.5,100,NYSE,Bid
CSCO,MSFT,2021-03-05 10:00:47.126,191.08,150,NASDAQ,Bid
CSCO,CSCO,2021-03-05 10:00:12.295,176.91,100,NYSE_ARCA,Bid
CSCO,MSFT,2021-03-05 10:00:25.620,54.76,150,NASDAQ,Bid
CSCO,MSFT,2021-03-05 10:00:52.783,77.67,200,NYSE,Ask
CSCO,CSCO,2021-03-05 10:00:20.577,68.73,120,NYSE_ARCA,Bid
CSCO,CSCO,2021-03-05 10:00:36.716,50.16,200,NASDAQ,TRADE
CSCO,GOOG,2021-03-05 10:00:08.344,47.37,100,NASDAQ,Bid
CSCO,MSFT,2021-03-05 10:00:58.008,73.76,120,NYSE,TRADE
CSCO,GOOG,2021-03-05 10:00:50.617,160.89,120,NYSE_ARCA,Bid
CSCO,AAPL,2021-03-05 10:00:18.127,85.89,100,NASDAQ,Ask
CSCO,CSCO,2021-03-05 10:00:39.946,128.48,100,NYSE_ARCA,TRADE
CSCO,CSCO,2021-03-05 10:00:27.968,80.27,200,NYSE,Ask
CSCO,AAPL,2021-03-05 10:00:56.187,167.52,150,NYSE,Bid
CSCO,CSCO,2021-03-05 10:00:01.341,245.5,100,NYSE_ARCA,TRADE
CSCO,AAPL,2021-03-05 10:00:26.842,249.99,100,NYSE_ARCA,Ask
CSCO,MSFT,2021-03-05 10:00:03.176,70.45,100,NASDAQ,Ask
CSCO,AAPL,2021-03-05 10:00:37.220,119.15,150,NYSE_ARCA,Bid
CSCO,MSFT,2021-03-05 10:00:50.177,67.19,200,NYSE_ARCA,Bid
CSCO,CSCO,2021-03-05 10:00:58.301,215.29,100,NYSE_ARCA,Ask
CSCO,AAPL,2021-03-05 10:00:07.500,97.35,200,NYSE_ARCA,Bid
CSCO,GOOG,2021-03-05 10:00:10.802,77.21,200,NASDAQ,TRADE
CSCO,CSCO,2021-03-05 10:00:12.602,211.86,120,NASDAQ,Bid
CSCO,AAPL,2021-03-05 10:00:04.296,98.41,200,NYSE_ARCA,Bid
CSCO,CSCO,2021-03-05 10:00:23.091,156.79,100,NYSE,TRADE
CSCO,GOOG,2021-03-05 10:00:20.975,234.73,100,NASDAQ,Bid
CSCO,AAPL,2021-03-05 10:00:17.141,153.93,100,NASDAQ,TRADE
CSCO,GOOG,2021-03-05 10:00:29.356,170.65,120,NASDAQ,TRADE
CSCO,CSCO,2021-03-05 10:00:06.577,158.04,100,NYSE,TRADE
CSCO,CSCO,2021-03-05 10:00:17.404,204.74,120,NYSE_ARCA,TRADE
CSCO,CSCO,2021-03-05 10:00:56.599,157.58,200,NYSE,Ask
CSCO,GOOG,2021-03-05 10:00:20.547,200.22,150,NYSE,Bid
CSCO,CSCO,2021-03-05 10:00:15.913,207.68,200,NYSE_ARCA,Ask
CSCO,MSFT,2021-03-05 10:00:23.567,93.72,200,NYSE,TRADE
CSCO,CSCO,2021-03-05 10:00:08.736,181.98,150,NYSE_ARCA,TRADE
CSCO,MSFT,2021-03-05 10:00:33.160,101.85,120,NASDAQ,TRADE
CSCO,MSFT,2021-03-05 10:00:51.296,110.15,150,NYSE_ARCA,Bid
CSCO,GOOG,2021-03-05 10:00:51.498,154.85,150,NYSE_ARCA,Ask
CSCO,GOOG,2021-03-05 10:00:09.323,57.23,200,NASDAQ,Ask
CSCO,AAPL,2021-03-05 10:00:46.108,187.73,200,NYSE,Ask
CSCO,MSFT,2021-03-05 10:00:08.180,206.51,200,NYSE,Bid
CSCO,CSCO,2021-03-05 10:00:05.935,177.3,100,NYSE_ARCA,Bid
CSCO,MSFT,2021-03-05 10:00:45.385,85.12,120,NYSE_ARCA,TRADE
CSCO,MSFT,2021-03-05 10:00:50.278,74.23,150,NASDAQ,TRADE
CSCO,GOOG,2021-03-05 10:00:32.813,172.18,100,NYSE,Bid
CSCO,AAPL,2021-03-05 10:00:03.611,226.45,120,NYSE_ARCA,Ask
CSCO,MSFT,2021-03-05 10:00:07.689,138.98,100,NASDAQ,Bid
CSCO,MSFT,2021-03-05 10:00:15.796,235.19,100,NASDAQ,Ask
CSCO,CSCO,2021-03-05 10:00:03.515,221.31,120,NYSE,Ask
CSCO,MSFT,2021-03-05 10:00:24.841,241.6,100,NYSE_ARCA,Ask
CSCO,MSFT,2021-03-05 10:00:34.909,154.23,120,NYSE,Bid
CSCO,CSCO,2021-03-05 10:00:03.774,69.09,120,NASDAQ,Bid
CSCO,GOOG,2021-03-05 10:00:24.133,152.76,120,NYSE,Ask
CSCO,GOOG,2021-03-05 10:00:09.250,147.5,100,NASDAQ,Bid
CSCO,CSCO,2021-03-05 10:00:50.467,130.5,150,NYSE_ARCA,Bid
CSCO,AAPL,2021-03-05 10:00:34.823,157.85,150,NASDAQ,Bid
CSCO,CSCO,2021-03-05 10:00:00.865,144.48,120,NASDAQ,TRADE
CSCO,CSCO,2021-03-05 10:00:47.728,192.01,200,NASDAQ,Bid
CSCO,MSFT,2021-03-05 10:00:35.311,125.11,150,NYSE_ARCA,TRADE
